SessionID,UserID,Timestamp,PageType,DeviceType,Country,ReferralSource,TimeOnPage_seconds,ItemsInCart,Purchased
session_4675,user_2568,2025-06-29 14:27:26,home,Desktop,Australia,Google,57,0,0
session_4675,user_2568,2025-06-29 14:28:21,product_page,Desktop,Australia,Google,55,0,0
session_4675,user_2568,2025-06-29 14:30:14,cart,Desktop,Australia,Google,113,0,0
session_4675,user_2568,2025-06-29 14:30:37,checkout,Desktop,Australia,Google,23,3,0
session_4676,user_1225,2025-03-19 05:58:07,home,Tablet,France,Social Media,91,0,1
session_4676,user_1225,2025-03-19 05:59:46,product_page,Tablet,France,Social Media,99,3,1
session_4676,user_1225,2025-03-19 06:02:22,cart,Tablet,France,Social Media,156,3,1
session_4676,user_1225,2025-03-19 06:04:16,checkout,Tablet,France,Social Media,114,3,1
session_4676,user_1225,2025-03-19 06:05:08,confirmation,Tablet,France,Social Media,52,0,1
session_4677,user_2541,2025-02-16 15:29:02,home,Tablet,Germany,Social Media,98,0,0
session_4678,user_1914,2025-03-31 06:04:58,home,Desktop,Canada,Google,102,0,0
session_4679,user_2270,2025-04-10 02:53:49,home,Desktop,UK,Social Media,118,0,0
session_4679,user_2270,2025-04-10 02:54:19,product_page,Desktop,UK,Social Media,30,0,0
session_4680,user_1016,2025-05-24 17:53:44,home,Tablet,UK,Social Media,141,0,0
session_4681,user_1798,2025-01-01 08:11:09,home,Mobile,UK,Direct,106,0,1
session_4681,user_1798,2025-01-01 08:13:53,product_page,Mobile,UK,Direct,164,5,1
session_4681,user_1798,2025-01-01 08:16:46,cart,Mobile,UK,Direct,173,5,1
session_4681,user_1798,2025-01-01 08:18:10,checkout,Mobile,UK,Direct,84,5,1
session_4681,user_1798,2025-01-01 08:18:25,confirmation,Mobile,UK,Direct,15,0,1
session_4682,user_2343,2025-01-30 06:06:46,home,Desktop,India,Direct,97,0,0
session_4682,user_2343,2025-01-30 06:09:04,product_page,Desktop,India,Direct,138,1,0
session_4683,user_2669,2025-07-27 06:04:17,home,Mobile,USA,Direct,159,0,0
session_4683,user_2669,2025-07-27 06:05:17,product_page,Mobile,USA,Direct,60,0,0
session_4684,user_1861,2025-03-12 16:41:39,home,Mobile,Canada,Google,50,0,0
session_4684,user_1861,2025-03-12 16:42:18,product_page,Mobile,Canada,Google,39,3,0
session_4684,user_1861,2025-03-12 16:42:46,cart,Mobile,Canada,Google,28,3,0
session_4685,user_2703,2025-08-28 13:48:42,home,Desktop,UK,Direct,51,0,1
session_4685,user_2703,2025-08-28 13:50:41,product_page,Desktop,UK,Direct,119,3,1
session_4685,user_2703,2025-08-28 13:53:35,cart,Desktop,UK,Direct,174,3,1
session_4685,user_2703,2025-08-28 13:56:35,checkout,Desktop,UK,Direct,180,3,1
session_4685,user_2703,2025-08-28 13:57:50,confirmation,Desktop,UK,Direct,75,0,1
session_4686,user_2668,2025-04-05 08:01:09,home,Mobile,France,Direct,95,0,0
session_4686,user_2668,2025-04-05 08:03:51,product_page,Mobile,France,Direct,162,1,0
session_4687,user_1062,2025-03-07 19:28:16,home,Tablet,France,Email,170,0,1
session_4687,user_1062,2025-03-07 19:31:05,product_page,Tablet,France,Email,169,0,1
session_4687,user_1062,2025-03-07 19:31:38,cart,Tablet,France,Email,33,5,1
session_4687,user_1062,2025-03-07 19:34:36,checkout,Tablet,France,Email,178,5,1
session_4687,user_1062,2025-03-07 19:34:55,confirmation,Tablet,France,Email,19,0,1
session_4688,user_1812,2025-01-17 20:55:23,home,Desktop,Canada,Google,135,0,1
session_4688,user_1812,2025-01-17 20:56:53,product_page,Desktop,Canada,Google,90,0,1
session_4688,user_1812,2025-01-17 20:57:18,cart,Desktop,Canada,Google,25,0,1
session_4688,user_1812,2025-01-17 21:00:08,checkout,Desktop,Canada,Google,170,1,1
session_4688,user_1812,2025-01-17 21:03:07,confirmation,Desktop,Canada,Google,179,0,1
session_4689,user_1458,2025-04-12 12:19:17,home,Mobile,Canada,Direct,147,0,1
session_4689,user_1458,2025-04-12 12:19:47,product_page,Mobile,Canada,Direct,30,3,1
session_4689,user_1458,2025-04-12 12:22:40,cart,Mobile,Canada,Direct,173,3,1
session_4689,user_1458,2025-04-12 12:23:43,checkout,Mobile,Canada,Direct,63,3,1
session_4689,user_1458,2025-04-12 12:26:04,confirmation,Mobile,Canada,Direct,141,0,1
session_4690,user_1739,2025-01-27 08:57:42,home,Mobile,USA,Google,55,0,0
session_4690,user_1739,2025-01-27 08:59:39,product_page,Mobile,USA,Google,117,2,0
session_4691,user_1116,2025-06-21 09:16:13,home,Tablet,Canada,Email,167,0,0
session_4692,user_1174,2025-04-17 09:53:08,home,Desktop,USA,Social Media,85,0,0
session_4692,user_1174,2025-04-17 09:54:06,product_page,Desktop,USA,Social Media,58,5,0
session_4693,user_2219,2025-02-03 21:17:12,home,Mobile,Germany,Google,163,0,0
session_4693,user_2219,2025-02-03 21:18:18,product_page,Mobile,Germany,Google,66,0,0
session_4694,user_2721,2025-05-14 21:32:42,home,Mobile,Germany,Google,100,0,0
session_4695,user_2074,2025-02-13 17:43:55,home,Tablet,Canada,Google,85,0,1
session_4695,user_2074,2025-02-13 17:45:25,product_page,Tablet,Canada,Google,90,5,1
session_4695,user_2074,2025-02-13 17:45:42,cart,Tablet,Canada,Google,17,5,1
session_4695,user_2074,2025-02-13 17:46:43,checkout,Tablet,Canada,Google,61,5,1
session_4695,user_2074,2025-02-13 17:47:48,confirmation,Tablet,Canada,Google,65,0,1
session_4696,user_2303,2025-08-29 13:26:09,home,Desktop,UK,Social Media,151,0,0
session_4696,user_2303,2025-08-29 13:29:05,product_page,Desktop,UK,Social Media,176,0,0
session_4697,user_2892,2025-03-05 22:58:50,home,Mobile,India,Email,103,0,1
session_4697,user_2892,2025-03-05 23:01:37,product_page,Mobile,India,Email,167,1,1
session_4697,user_2892,2025-03-05 23:03:12,cart,Mobile,India,Email,95,1,1
session_4697,user_2892,2025-03-05 23:04:02,checkout,Mobile,India,Email,50,1,1
session_4697,user_2892,2025-03-05 23:06:53,confirmation,Mobile,India,Email,171,0,1
session_4698,user_2496,2025-01-19 01:27:39,home,Mobile,France,Email,159,0,0
session_4699,user_2456,2025-05-27 02:00:23,home,Desktop,Canada,Google,114,0,1
session_4699,user_2456,2025-05-27 02:01:39,product_page,Desktop,Canada,Google,76,0,1
session_4699,user_2456,2025-05-27 02:03:34,cart,Desktop,Canada,Google,115,1,1
session_4699,user_2456,2025-05-27 02:05:32,checkout,Desktop,Canada,Google,118,1,1
session_4699,user_2456,2025-05-27 02:06:58,confirmation,Desktop,Canada,Google,86,0,1
session_4700,user_1574,2025-08-24 16:18:13,home,Mobile,Australia,Google,28,0,0
session_4700,user_1574,2025-08-24 16:20:53,product_page,Mobile,Australia,Google,160,0,0
session_4701,user_1870,2025-08-18 09:23:02,home,Desktop,USA,Direct,134,0,0
session_4702,user_2126,2025-02-17 13:06:03,home,Mobile,UK,Direct,113,0,1
session_4702,user_2126,2025-02-17 13:06:37,product_page,Mobile,UK,Direct,34,2,1
session_4702,user_2126,2025-02-17 13:08:08,cart,Mobile,UK,Direct,91,2,1
session_4702,user_2126,2025-02-17 13:10:12,checkout,Mobile,UK,Direct,124,2,1
session_4702,user_2126,2025-02-17 13:10:31,confirmation,Mobile,UK,Direct,19,0,1
session_4703,user_2850,2025-07-03 01:10:05,home,Tablet,France,Google,127,0,1
session_4703,user_2850,2025-07-03 01:12:32,product_page,Tablet,France,Google,147,5,1
session_4703,user_2850,2025-07-03 01:13:02,cart,Tablet,France,Google,30,5,1
session_4703,user_2850,2025-07-03 01:14:27,checkout,Tablet,France,Google,85,5,1
session_4703,user_2850,2025-07-03 01:17:06,confirmation,Tablet,France,Google,159,0,1
session_4704,user_1256,2025-06-13 04:57:03,home,Desktop,Canada,Email,103,0,0
session_4704,user_1256,2025-06-13 04:59:26,product_page,Desktop,Canada,Email,143,4,0
session_4705,user_1883,2025-07-03 15:38:40,home,Desktop,UK,Email,30,0,0
session_4705,user_1883,2025-07-03 15:40:07,product_page,Desktop,UK,Email,87,0,0
session_4705,user_1883,2025-07-03 15:42:17,cart,Desktop,UK,Email,130,3,0
session_4706,user_2853,2025-04-28 13:39:25,home,Mobile,Germany,Social Media,25,0,0
session_4706,user_2853,2025-04-28 13:42:11,product_page,Mobile,Germany,Social Media,166,0,0
session_4707,user_2043,2025-03-20 15:30:45,home,Mobile,India,Google,24,0,0
session_4707,user_2043,2025-03-20 15:31:17,product_page,Mobile,India,Google,32,2,0
session_4707,user_2043,2025-03-20 15:31:46,cart,Mobile,India,Google,29,2,0
session_4708,user_1591,2025-04-12 10:25:41,home,Mobile,Australia,Direct,158,0,0
session_4709,user_2624,2025-05-22 14:27:54,home,Tablet,USA,Social Media,99,0,0
session_4710,user_1470,2025-05-17 07:17:37,home,Desktop,Canada,Google,105,0,1
session_4710,user_1470,2025-05-17 07:19:34,product_page,Desktop,Canada,Google,117,1,1
session_4710,user_1470,2025-05-17 07:20:48,cart,Desktop,Canada,Google,74,1,1
session_4710,user_1470,2025-05-17 07:22:45,checkout,Desktop,Canada,Google,117,1,1
session_4710,user_1470,2025-05-17 07:23:37,confirmation,Desktop,Canada,Google,52,0,1
session_4711,user_2518,2025-08-14 16:11:47,home,Mobile,India,Email,42,0,0
session_4711,user_2518,2025-08-14 16:12:14,product_page,Mobile,India,Email,27,4,0
session_4712,user_2982,2025-01-03 20:48:09,home,Mobile,UK,Email,154,0,1
session_4712,user_2982,2025-01-03 20:48:42,product_page,Mobile,UK,Email,33,4,1
session_4712,user_2982,2025-01-03 20:49:44,cart,Mobile,UK,Email,62,4,1
session_4712,user_2982,2025-01-03 20:50:17,checkout,Mobile,UK,Email,33,4,1
session_4712,user_2982,2025-01-03 20:50:34,confirmation,Mobile,UK,Email,17,0,1
session_4713,user_2557,2025-05-03 15:14:30,home,Tablet,UK,Direct,60,0,1
session_4713,user_2557,2025-05-03 15:16:21,product_page,Tablet,UK,Direct,111,5,1
session_4713,user_2557,2025-05-03 15:16:37,cart,Tablet,UK,Direct,16,5,1
session_4713,user_2557,2025-05-03 15:17:29,checkout,Tablet,UK,Direct,52,5,1
session_4713,user_2557,2025-05-03 15:20:14,confirmation,Tablet,UK,Direct,165,0,1
session_4714,user_1636,2025-04-03 19:55:38,home,Desktop,Germany,Social Media,48,0,0
session_4714,user_1636,2025-04-03 19:57:06,product_page,Desktop,Germany,Social Media,88,2,0
session_4715,user_2018,2025-02-10 17:52:09,home,Desktop,USA,Direct,56,0,0
session_4715,user_2018,2025-02-10 17:53:41,product_page,Desktop,USA,Direct,92,0,0
session_4716,user_1104,2025-07-04 05:10:09,home,Tablet,Canada,Social Media,131,0,0
session_4716,user_1104,2025-07-04 05:12:19,product_page,Tablet,Canada,Social Media,130,0,0
session_4717,user_2317,2025-05-03 05:48:03,home,Mobile,India,Email,128,0,1
session_4717,user_2317,2025-05-03 05:50:56,product_page,Mobile,India,Email,173,0,1
session_4717,user_2317,2025-05-03 05:52:13,cart,Mobile,India,Email,77,0,1
session_4717,user_2317,2025-05-03 05:53:29,checkout,Mobile,India,Email,76,3,1
session_4717,user_2317,2025-05-03 05:53:54,confirmation,Mobile,India,Email,25,0,1
session_4718,user_2037,2025-08-01 11:36:58,home,Tablet,Canada,Google,21,0,0
session_4718,user_2037,2025-08-01 11:38:24,product_page,Tablet,Canada,Google,86,1,0
session_4719,user_3000,2025-04-22 23:37:41,home,Desktop,Australia,Social Media,102,0,1
session_4719,user_3000,2025-04-22 23:40:17,product_page,Desktop,Australia,Social Media,156,0,1
session_4719,user_3000,2025-04-22 23:41:35,cart,Desktop,Australia,Social Media,78,0,1
session_4719,user_3000,2025-04-22 23:42:16,checkout,Desktop,Australia,Social Media,41,2,1
session_4719,user_3000,2025-04-22 23:42:48,confirmation,Desktop,Australia,Social Media,32,0,1
session_4720,user_2629,2025-04-28 06:12:35,home,Tablet,UK,Direct,37,0,0
session_4720,user_2629,2025-04-28 06:14:57,product_page,Tablet,UK,Direct,142,0,0
session_4721,user_1694,2025-08-15 21:39:26,home,Desktop,Australia,Social Media,86,0,1
session_4721,user_1694,2025-08-15 21:41:06,product_page,Desktop,Australia,Social Media,100,2,1
session_4721,user_1694,2025-08-15 21:42:31,cart,Desktop,Australia,Social Media,85,2,1
session_4721,user_1694,2025-08-15 21:45:04,checkout,Desktop,Australia,Social Media,153,2,1
session_4721,user_1694,2025-08-15 21:45:30,confirmation,Desktop,Australia,Social Media,26,0,1
session_4722,user_1769,2025-08-08 16:03:37,home,Desktop,Germany,Social Media,61,0,1
session_4722,user_1769,2025-08-08 16:05:28,product_page,Desktop,Germany,Social Media,111,5,1
session_4722,user_1769,2025-08-08 16:06:46,cart,Desktop,Germany,Social Media,78,5,1
session_4722,user_1769,2025-08-08 16:08:58,checkout,Desktop,Germany,Social Media,132,5,1
session_4722,user_1769,2025-08-08 16:10:29,confirmation,Desktop,Germany,Social Media,91,0,1
session_4723,user_2397,2025-07-04 21:50:22,home,Desktop,USA,Email,178,0,0
session_4723,user_2397,2025-07-04 21:52:34,product_page,Desktop,USA,Email,132,0,0
session_4723,user_2397,2025-07-04 21:53:12,cart,Desktop,USA,Email,38,4,0
session_4724,user_2031,2025-05-08 12:26:17,home,Mobile,USA,Direct,74,0,0
session_4724,user_2031,2025-05-08 12:28:08,product_page,Mobile,USA,Direct,111,0,0
session_4725,user_1812,2025-01-25 12:44:07,home,Mobile,Canada,Direct,164,0,0
session_4725,user_1812,2025-01-25 12:45:08,product_page,Mobile,Canada,Direct,61,0,0
session_4726,user_1052,2025-01-02 14:04:50,home,Mobile,India,Google,92,0,0
session_4726,user_1052,2025-01-02 14:05:05,product_page,Mobile,India,Google,15,0,0
session_4727,user_2589,2025-08-22 04:07:41,home,Tablet,USA,Social Media,49,0,0
session_4727,user_2589,2025-08-22 04:10:36,product_page,Tablet,USA,Social Media,175,3,0
session_4728,user_1059,2025-05-07 21:43:00,home,Desktop,India,Social Media,168,0,0
session_4729,user_1860,2025-01-18 03:23:03,home,Tablet,France,Google,100,0,0
session_4729,user_1860,2025-01-18 03:24:07,product_page,Tablet,France,Google,64,0,0
session_4730,user_2519,2025-07-17 18:50:36,home,Tablet,Canada,Social Media,69,0,0
session_4730,user_2519,2025-07-17 18:53:28,product_page,Tablet,Canada,Social Media,172,2,0
session_4731,user_1058,2025-05-25 01:52:17,home,Tablet,USA,Google,39,0,1
session_4731,user_1058,2025-05-25 01:52:36,product_page,Tablet,USA,Google,19,4,1
session_4731,user_1058,2025-05-25 01:53:45,cart,Tablet,USA,Google,69,4,1
session_4731,user_1058,2025-05-25 01:55:49,checkout,Tablet,USA,Google,124,4,1
session_4731,user_1058,2025-05-25 01:56:43,confirmation,Tablet,USA,Google,54,0,1
session_4732,user_1668,2025-05-24 05:31:30,home,Mobile,USA,Google,37,0,1
session_4732,user_1668,2025-05-24 05:32:31,product_page,Mobile,USA,Google,61,1,1
session_4732,user_1668,2025-05-24 05:33:16,cart,Mobile,USA,Google,45,1,1
session_4732,user_1668,2025-05-24 05:34:24,checkout,Mobile,USA,Google,68,1,1
session_4732,user_1668,2025-05-24 05:35:01,confirmation,Mobile,USA,Google,37,0,1
session_4733,user_2000,2025-06-11 05:06:11,home,Tablet,France,Direct,36,0,0
session_4733,user_2000,2025-06-11 05:07:36,product_page,Tablet,France,Direct,85,5,0
session_4734,user_2715,2025-01-13 06:37:54,home,Desktop,Australia,Email,98,0,0
session_4734,user_2715,2025-01-13 06:39:04,product_page,Desktop,Australia,Email,70,0,0
session_4735,user_2300,2025-04-15 10:25:02,home,Mobile,Germany,Email,86,0,0
session_4736,user_1688,2025-02-17 23:19:00,home,Mobile,Germany,Email,54,0,1
session_4736,user_1688,2025-02-17 23:19:53,product_page,Mobile,Germany,Email,53,0,1
session_4736,user_1688,2025-02-17 23:21:46,cart,Mobile,Germany,Email,113,0,1
session_4736,user_1688,2025-02-17 23:22:41,checkout,Mobile,Germany,Email,55,2,1
session_4736,user_1688,2025-02-17 23:23:26,confirmation,Mobile,Germany,Email,45,0,1
session_4737,user_2274,2025-04-12 11:16:28,home,Tablet,India,Social Media,162,0,0
session_4737,user_2274,2025-04-12 11:19:07,product_page,Tablet,India,Social Media,159,4,0
session_4738,user_1747,2025-07-19 09:14:39,home,Tablet,Germany,Email,141,0,0
session_4738,user_1747,2025-07-19 09:15:44,product_page,Tablet,Germany,Email,65,0,0
session_4738,user_1747,2025-07-19 09:16:15,cart,Tablet,Germany,Email,31,0,0
session_4739,user_1908,2025-07-27 12:48:44,home,Tablet,Australia,Google,75,0,0
session_4740,user_2272,2025-07-26 10:37:21,home,Tablet,France,Social Media,119,0,1
session_4740,user_2272,2025-07-26 10:37:57,product_page,Tablet,France,Social Media,36,0,1
session_4740,user_2272,2025-07-26 10:40:30,cart,Tablet,France,Social Media,153,0,1
session_4740,user_2272,2025-07-26 10:41:29,checkout,Tablet,France,Social Media,59,2,1
session_4740,user_2272,2025-07-26 10:43:33,confirmation,Tablet,France,Social Media,124,0,1
session_4741,user_2047,2025-02-21 20:20:02,home,Mobile,UK,Direct,150,0,0
session_4741,user_2047,2025-02-21 20:20:23,product_page,Mobile,UK,Direct,21,3,0
session_4741,user_2047,2025-02-21 20:21:28,cart,Mobile,UK,Direct,65,3,0
session_4742,user_2962,2025-08-26 02:40:17,home,Mobile,France,Email,151,0,0
session_4742,user_2962,2025-08-26 02:42:54,product_page,Mobile,France,Email,157,3,0
session_4743,user_1911,2025-05-16 18:50:59,home,Tablet,USA,Email,122,0,0
session_4744,user_2091,2025-05-27 06:38:48,home,Desktop,UK,Email,127,0,0
session_4744,user_2091,2025-05-27 06:41:04,product_page,Desktop,UK,Email,136,3,0
session_4744,user_2091,2025-05-27 06:43:13,cart,Desktop,UK,Email,129,3,0
session_4745,user_1826,2025-01-17 14:43:38,home,Tablet,Canada,Email,133,0,0
session_4745,user_1826,2025-01-17 14:45:56,product_page,Tablet,Canada,Email,138,0,0
session_4745,user_1826,2025-01-17 14:48:29,cart,Tablet,Canada,Email,153,1,0
session_4746,user_1136,2025-01-20 19:56:16,home,Mobile,Germany,Email,180,0,0
session_4746,user_1136,2025-01-20 19:57:47,product_page,Mobile,Germany,Email,91,2,0
session_4747,user_1855,2025-06-03 18:13:19,home,Desktop,India,Direct,108,0,0
session_4747,user_1855,2025-06-03 18:15:07,product_page,Desktop,India,Direct,108,0,0
session_4748,user_1166,2025-07-01 18:24:50,home,Tablet,France,Social Media,103,0,0
session_4748,user_1166,2025-07-01 18:26:43,product_page,Tablet,France,Social Media,113,0,0
session_4749,user_2138,2025-04-28 06:28:12,home,Tablet,USA,Social Media,158,0,0
session_4749,user_2138,2025-04-28 06:28:42,product_page,Tablet,USA,Social Media,30,2,0
session_4750,user_1990,2025-07-07 17:00:20,home,Mobile,France,Social Media,46,0,0
session_4750,user_1990,2025-07-07 17:02:39,product_page,Mobile,France,Social Media,139,1,0
session_4751,user_2467,2025-01-08 10:56:38,home,Mobile,Canada,Social Media,143,0,0
session_4751,user_2467,2025-01-08 10:57:11,product_page,Mobile,Canada,Social Media,33,0,0
session_4752,user_2454,2025-08-18 10:41:53,home,Tablet,Canada,Direct,35,0,0
session_4752,user_2454,2025-08-18 10:43:57,product_page,Tablet,Canada,Direct,124,1,0
session_4752,user_2454,2025-08-18 10:46:46,cart,Tablet,Canada,Direct,169,1,0
session_4753,user_2546,2025-06-15 14:30:42,home,Tablet,Canada,Social Media,157,0,0
session_4753,user_2546,2025-06-15 14:32:24,product_page,Tablet,Canada,Social Media,102,5,0
session_4753,user_2546,2025-06-15 14:33:38,cart,Tablet,Canada,Social Media,74,5,0
session_4754,user_2689,2025-06-14 13:22:51,home,Desktop,Australia,Google,175,0,0
session_4754,user_2689,2025-06-14 13:23:08,product_page,Desktop,Australia,Google,17,1,0
session_4754,user_2689,2025-06-14 13:25:47,cart,Desktop,Australia,Google,159,1,0
session_4755,user_2424,2025-04-15 15:20:49,home,Desktop,Canada,Social Media,171,0,0
session_4755,user_2424,2025-04-15 15:21:11,product_page,Desktop,Canada,Social Media,22,3,0
session_4756,user_1577,2025-06-01 19:48:12,home,Tablet,Australia,Social Media,15,0,0
session_4756,user_1577,2025-06-01 19:51:11,product_page,Tablet,Australia,Social Media,179,0,0
session_4757,user_1903,2025-06-14 09:46:57,home,Desktop,Germany,Google,161,0,1
session_4757,user_1903,2025-06-14 09:49:38,product_page,Desktop,Germany,Google,161,0,1
session_4757,user_1903,2025-06-14 09:50:44,cart,Desktop,Germany,Google,66,0,1
session_4757,user_1903,2025-06-14 09:51:01,checkout,Desktop,Germany,Google,17,2,1
session_4757,user_1903,2025-06-14 09:52:13,confirmation,Desktop,Germany,Google,72,0,1
session_4758,user_2738,2025-01-19 16:46:34,home,Tablet,USA,Email,50,0,0
session_4758,user_2738,2025-01-19 16:48:05,product_page,Tablet,USA,Email,91,1,0
session_4758,user_2738,2025-01-19 16:48:33,cart,Tablet,USA,Email,28,1,0
session_4759,user_2657,2025-04-28 03:26:10,home,Mobile,Australia,Google,99,0,0
session_4759,user_2657,2025-04-28 03:27:04,product_page,Mobile,Australia,Google,54,3,0
